# Program:featureCounts v2.0.2; Command:"c:/bmes/featurecounts.w64.exe" "-a" "C:\Users\GavinGao\AppData\Local\Temp\bmes\GCF_000146045.2_R64_genomic.gffGCF_000146045.2_R64045146000GCFallgenomesftp.ncbi.nlm.nih.gov" "-o" "mutation.txt" "C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302792_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam" "-O" "--tmpDir" "C:/Users/GavinGao/AppData/Local/Temp/bmes" "-T" "32" "-t" "exon" "-g" "locus_tag" 
Geneid	Chr	Start	End	Strand	Length	C:/Users/GavinGao/AppData/Local/Temp/bmes/SRR1302792_pass.randsamplernaseq.dbp2ftpsacan.biomed.drexel.edu.fastq.sam
YOR254C	NC_001147.6	805032	807023	-	1992	32
YOR255W	NC_001147.6	807271	808107	+	837	0
YOR256C	NC_001147.6	808254	810683	-	2430	17
YOR257W	NC_001147.6	811008	811493	+	486	4
YOR258W	NC_001147.6	811671	812324	+	654	4
YOR259C	NC_001147.6	812395	813708	-	1314	32
YOR260W	NC_001147.6	813984	815720	+	1737	11
YOR261C	NC_001147.6	815915	816931	-	1017	53
YOR262W	NC_001147.6	817292	818335	+	1044	7
YOR264W	NC_001147.6	818866	820158	+	1293	9
YOR265W	NC_001147.6	820454	820774	+	321	8
YOR266W	NC_001147.6	821023	822294	+	1272	2
YOR267C	NC_001147.6	822588	824867	-	2280	19
YOR268C	NC_001147.6	825534	825932	-	399	2
YOR269W	NC_001147.6	826385	827869	+	1485	3
YOR270C	NC_001147.6	828052	830574	-	2523	145
YOR271C	NC_001147.6	831059	832042	-	984	30
YNCO0026W	NC_001147.6	832332	832521	+	190	96
YOR272W	NC_001147.6	832813	834195	+	1383	25
YOR273C	NC_001147.6	834452	836431	-	1980	10
YOR274W	NC_001147.6	837674	838960	+	1287	6
YOR275C	NC_001147.6	839084	841069	-	1986	3
YOR276W	NC_001147.6	841333	841818	+	486	17
YNCO0027C	NC_001147.6	841958	842182	-	225	231
YNCO0028W	NC_001147.6	842403	842606	+	204	118
YOR278W	NC_001147.6	842817	843644	+	828	6
YOR279C	NC_001147.6	843698	844630	-	933	1
YOR280C	NC_001147.6	844992	845792	-	801	4
YOR281C	NC_001147.6	846269	847129	-	861	0
YOR283W	NC_001147.6	847453	848145	+	693	19
YOR284W	NC_001147.6	848478	849209	+	732	8
YOR285W	NC_001147.6	849635	850054	+	420	26
YOR286W	NC_001147.6	850280	850729	+	450	4
YOR287C	NC_001147.6	850937	851839	-	903	3
YOR288C	NC_001147.6	852121	853077	-	957	2
YOR289W	NC_001147.6	853357	854112	+	756	16
YNCO0029C	NC_001147.6	854187	854259	-	73	72
YOR290C	NC_001147.6	855147	860258	-	5112	15
YOR291W	NC_001147.6	861175	865593	+	4419	30
YOR292C	NC_001147.6	865653	866582	-	930	0
YOR293W	NC_001147.6;NC_001147.6	867098;867587	867149;867852	+;+	318	72
YOR293C-A	NC_001147.6	867998	868147	-	150	0
YOR294W	NC_001147.6	868340	868951	+	612	15
YOR295W	NC_001147.6	869208	869894	+	687	1
YOR296W	NC_001147.6	870202	874071	+	3870	13
YOR297C	NC_001147.6	874743	875321	-	579	3
YOR298W	NC_001147.6	875599	877038	+	1440	8
YOR298C-A	NC_001147.6	877230	877685	-	456	65
YOR299W	NC_001147.6	878435	880675	+	2241	22
YOR301W	NC_001147.6	880965	882272	+	1308	9
YOR302W	NC_001147.6	882765	882842	+	78	1
YOR303W	NC_001147.6	882899	884134	+	1236	16
YOR304W	NC_001147.6	884514	887876	+	3363	15
YOR304C-A	NC_001147.6	888520	888750	-	231	0
YOR305W	NC_001147.6	889022	889750	+	729	0
YOR306C	NC_001147.6	889867	891432	-	1566	8
YOR307C	NC_001147.6	892731	894092	-	1362	5
YOR308C	NC_001147.6	894624	896387	-	1764	6
YOR310C	NC_001147.6	896825	898360	-	1536	44
YOR311C	NC_001147.6	899056	899928	-	873	18
YOR312C	NC_001147.6;NC_001147.6	900250;901194	900767;901194	-;-	519	115
YOR313C	NC_001147.6	901858	902874	-	1017	0
YOR314W	NC_001147.6	903043	903372	+	330	0
YOR315W	NC_001147.6	904760	905800	+	1041	2
YOR316C	NC_001147.6	906236	907555	-	1320	17
YOR316C-A	NC_001147.6	907726	907935	-	210	0
YOR317W	NC_001147.6	909343	911445	+	2103	79
YOR319W	NC_001147.6	912822	913463	+	642	5
YOR320C	NC_001147.6	913619	915094	-	1476	7
YOR321W	NC_001147.6	916030	918291	+	2262	20
YOR322C	NC_001147.6	918606	921062	-	2457	14
YOR323C	NC_001147.6	921535	922905	-	1371	48
YOR324C	NC_001147.6	923232	925040	-	1809	13
YOR326W	NC_001147.6	925721	930445	+	4725	62
YOR327C	NC_001147.6	930734	931081	-	348	8
YOR328W	NC_001147.6	931803	936497	+	4695	18
YOR329C	NC_001147.6	936731	939349	-	2619	6
YOR330C	NC_001147.6	939621	943385	-	3765	16
YOR332W	NC_001147.6	943656	944357	+	702	25
YOR334W	NC_001147.6	944596	946008	+	1413	3
YOR335C	NC_001147.6	946233	949109	-	2877	83
YOR336W	NC_001147.6	949773	953870	+	4098	17
YOR337W	NC_001147.6	954344	956623	+	2280	6
YOR338W	NC_001147.6	956898	957989	+	1092	20
YOR339C	NC_001147.6	958362	958832	-	471	0
YOR340C	NC_001147.6	959202	960182	-	981	40
YOR341W	NC_001147.6	960987	965981	+	4995	192
YOR342C	NC_001147.6	966666	967625	-	960	9
YOR343C	NC_001147.6	968148	968474	-	327	1
YOR343W-B	NC_001147.6	970578	975891	+	5314	21
YOR343W-A	NC_001147.6	970578	971894	+	1317	0
YNCO0030W	NC_001147.6	976421	976493	+	73	0
YOR344C	NC_001147.6	977194	978069	-	876	13
YNCO0031W	NC_001147.6;NC_001147.6	980683;980752	980718;980787	+;+	72	3
YOR346W	NC_001147.6	981828	984785	+	2958	16
YOR347C	NC_001147.6	984942	986462	-	1521	8
YOR348C	NC_001147.6	986899	988782	-	1884	2
YOR349W	NC_001147.6	989789	992833	+	3045	8
YOR350C	NC_001147.6	992864	994855	-	1992	4
YOR351C	NC_001147.6	995018	996511	-	1494	0
YOR352W	NC_001147.6	997213	998244	+	1032	1
YOR353C	NC_001147.6	998453	1000828	-	2376	8
YOR354C	NC_001147.6	1001147	1003225	-	2079	4
YOR355W	NC_001147.6	1005137	1006705	+	1569	19
YOR356W	NC_001147.6	1007221	1009116	+	1896	21
YOR357C	NC_001147.6	1009224	1009712	-	489	5
YOR358W	NC_001147.6	1010161	1010889	+	729	5
YOR359W	NC_001147.6	1011189	1012760	+	1572	4
YOR360C	NC_001147.6	1013241	1014821	-	1581	23
YOR361C	NC_001147.6	1015361	1017652	-	2292	75
YOR362C	NC_001147.6	1017880	1018746	-	867	55
YOR363C	NC_001147.6	1020222	1023212	-	2991	6
YOR365C	NC_001147.6	1023461	1025572	-	2112	0
YOR367W	NC_001147.6	1026007	1026609	+	603	2
YOR368W	NC_001147.6	1026843	1028048	+	1206	20
YOR369C	NC_001147.6	1028194	1028625	-	432	799
YOR370C	NC_001147.6	1029183	1030994	-	1812	55
YOR371C	NC_001147.6	1031489	1034182	-	2694	10
YOR372C	NC_001147.6	1034807	1036471	-	1665	9
YOR373W	NC_001147.6	1036834	1039389	+	2556	12
YOR374W	NC_001147.6	1039840	1041399	+	1560	14
YOR375C	NC_001147.6	1041678	1043042	-	1365	84
YOR376W	NC_001147.6	1043191	1043559	+	369	0
YOR376W-A	NC_001147.6	1045196	1045351	+	156	0
YOR377W	NC_001147.6	1046226	1047803	+	1578	7
YOR378W	NC_001147.6	1049511	1051058	+	1548	7
YOR380W	NC_001147.6	1051290	1052930	+	1641	3
YOR381W	NC_001147.6	1055545	1057680	+	2136	9
YOR381W-A	NC_001147.6	1058423	1058590	+	168	0
YOR382W	NC_001147.6	1059531	1059992	+	462	3
YOR383C	NC_001147.6	1060441	1061055	-	615	1
YOR384W	NC_001147.6	1061564	1063648	+	2085	2
YOR385W	NC_001147.6	1065043	1065915	+	873	7
YOR386W	NC_001147.6	1066839	1068536	+	1698	1
YOR387C	NC_001147.6	1069621	1070241	-	621	3
YOR388C	NC_001147.6	1071793	1072923	-	1131	2
YOR389W	NC_001147.6	1074213	1076087	+	1875	3
YOR390W	NC_001147.6	1076784	1077911	+	1128	0
YOR391C	NC_001147.6	1078545	1079258	-	714	0
YOR393W	NC_001147.6	1080276	1081589	+	1314	0
YOR394W	NC_001147.6	1082718	1083212	+	495	0
YOR394C-A	NC_001147.6	1084202	1084369	-	168	0
YOR396W	NC_001147.6	1085473	1090863	+	5391	29
YPL283C	NC_001148.4;NC_001148.4	280;5989	5840;6007	-;-	5580	29
YPL282C	NC_001148.4	7933	8427	-	495	0
YPL281C	NC_001148.4	9557	10870	-	1314	1
YPL280W	NC_001148.4	11887	12600	+	714	1
YPL279C	NC_001148.4	13228	14355	-	1128	1
YPL278C	NC_001148.4	15053	15355	-	303	1
YPL277C	NC_001148.4	15405	16868	-	1464	0
YPL276W	NC_001148.4	17948	18385	+	438	0
YPL275W	NC_001148.4	18369	19079	+	711	3
YPL274W	NC_001148.4	22938	24701	+	1764	23
YPL273W	NC_001148.4	25087	26064	+	978	9
YPL272C	NC_001148.4	26611	28164	-	1554	1
YPL271W	NC_001148.4	30079	30267	+	189	2
YPL270W	NC_001148.4	30482	32803	+	2322	20
YPL269W	NC_001148.4	33013	34947	+	1935	0
YPL268W	NC_001148.4	35236	37845	+	2610	9
YPL267W	NC_001148.4	38169	38798	+	630	0
YPL266W	NC_001148.4	39121	40077	+	957	23
YPL265W	NC_001148.4	41043	42869	+	1827	8
YPL264C	NC_001148.4	43283	44344	-	1062	0
YPL263C	NC_001148.4	44551	46506	-	1956	38
YPL262W	NC_001148.4	47336	48802	+	1467	30
YPL261C	NC_001148.4	48996	49304	-	309	2
YPL260W	NC_001148.4	49303	50958	+	1656	30
YPL259C	NC_001148.4	51244	52671	-	1428	8
YPL258C	NC_001148.4	53498	55153	-	1656	0
YNCP0001C	NC_001148.4;NC_001148.4	56169;56239	56204;56274	-;-	72	10
YPL257W-B	NC_001148.4	56748	62016	+	5269	39
YPL257W-A	NC_001148.4	56748	58070	+	1323	12
YPL257W	NC_001148.4	63279	63860	+	582	0
YPL256C	NC_001148.4	64977	66614	-	1638	8
YPL255W	NC_001148.4	67725	68882	+	1158	0
YPL254W	NC_001148.4	69485	70951	+	1467	7
YPL253C	NC_001148.4	71063	73006	-	1944	3
YPL252C	NC_001148.4	73363	73881	-	519	5
YPL250C	NC_001148.4	74309	74719	-	411	3
YPL249C-A	NC_001148.4;NC_001148.4	75699;76224	75985;76239	-;-	303	70
YPL249C	NC_001148.4	76669	79353	-	2685	5
YNCP0002W	NC_001148.4	79562	82648	+	3087	6
YPL248C	NC_001148.4	79711	82356	-	2646	6
YPL247C	NC_001148.4	82625	84196	-	1572	7
YPL246C	NC_001148.4	84509	85297	-	789	10
YPL245W	NC_001148.4	85586	86950	+	1365	8
YPL244C	NC_001148.4	87014	88033	-	1020	16
YPL243W	NC_001148.4	88517	90316	+	1800	38
YPL242C	NC_001148.4	90622	95109	-	4488	22
YPL241C	NC_001148.4;NC_001148.4	95372;96234	96153;96258	-;-	807	1
YPL240C	NC_001148.4	96496	98625	-	2130	113
YPL239W	NC_001148.4	99484	100086	+	603	16
YPL237W	NC_001148.4	100496	101353	+	858	46
YPL236C	NC_001148.4	101608	102702	-	1095	2
YPL235W	NC_001148.4	103232	104647	+	1416	17
YPL234C	NC_001148.4	104946	105440	-	495	5
YPL233W	NC_001148.4	106172	106822	+	651	2
YPL232W	NC_001148.4	107275	108147	+	873	16
YPL231W	NC_001148.4	108652	114315	+	5664	203
YPL230W	NC_001148.4	115312	116487	+	1176	5
YPL229W	NC_001148.4	117067	117687	+	621	0
YPL228W	NC_001148.4	118382	120031	+	1650	0
YPL227C	NC_001148.4	120163	121167	-	1005	3
YPL226W	NC_001148.4	121767	125357	+	3591	56
YPL225W	NC_001148.4	126006	126446	+	441	17
YPL224C	NC_001148.4	126634	128088	-	1455	8
YPL223C	NC_001148.4	128632	129138	-	507	8
YPL222W	NC_001148.4	130162	132228	+	2067	20
YPL221W	NC_001148.4	133043	135424	+	2382	135
YPL220W	NC_001148.4	135790	136443	+	654	383
YPL219W	NC_001148.4	136750	138228	+	1479	2
YPL218W	NC_001148.4;NC_001148.4	138698;138865	138725;139409	+;+	573	19
YPL217C	NC_001148.4	139620	143171	-	3552	37
YPL216W	NC_001148.4	143821	147129	+	3309	6
YPL215W	NC_001148.4	147416	148423	+	1008	1
YPL214C	NC_001148.4	148569	150191	-	1623	24
YPL213W	NC_001148.4	150614	151330	+	717	0
YPL212C	NC_001148.4	151515	153149	-	1635	23
YPL211W	NC_001148.4	153495	154040	+	546	14
YPL210C	NC_001148.4	154290	156212	-	1923	20
YPL209C	NC_001148.4	156490	157593	-	1104	5
YPL208W	NC_001148.4	157842	159593	+	1752	13
YPL207W	NC_001148.4	159909	162341	+	2433	14
YPL206C	NC_001148.4	162632	163597	-	966	17
YPL204W	NC_001148.4	164276	165760	+	1485	36
YPL203W	NC_001148.4	166256	167398	+	1143	1
YPL202C	NC_001148.4	168088	169338	-	1251	1
YPL201C	NC_001148.4	169770	171155	-	1386	1
YPL200W	NC_001148.4	171484	171954	+	471	0
YPL199C	NC_001148.4	172033	172755	-	723	17
YPL198W	NC_001148.4;NC_001148.4;NC_001148.4	173152;173572;174073	173162;173665;174702	+;+;+	735	32
YNCP0003W	NC_001148.4	173827	173904	+	78	1
YPL196W	NC_001148.4	175043	175864	+	822	15
YPL195W	NC_001148.4	176223	179021	+	2799	12
YPL194W	NC_001148.4	179277	181115	+	1839	7
YPL193W	NC_001148.4	181403	182548	+	1146	9
YPL192C	NC_001148.4	182655	183056	-	402	2
YPL191C	NC_001148.4	183597	184679	-	1083	3
YPL190C	NC_001148.4	185317	187725	-	2409	11
YPL189C-A	NC_001148.4	188307	188513	-	207	3
YPL189W	NC_001148.4	189154	190983	+	1830	2
YPL188W	NC_001148.4	191406	192650	+	1245	17
YPL187W	NC_001148.4	193648	194145	+	498	0
YPL186C	NC_001148.4	194512	195426	-	915	4
YPL184C	NC_001148.4	195950	197788	-	1839	12
YPL183W-A	NC_001148.4	199095	199376	+	282	2
YPL183C	NC_001148.4	199495	202536	-	3042	52
YPL181W	NC_001148.4	203421	204941	+	1521	16
YPL180W	NC_001148.4	205248	207647	+	2400	5
YPL179W	NC_001148.4	208157	209806	+	1650	10
YNCP0004C	NC_001148.4	210192	210263	-	72	133
YPL178W	NC_001148.4	212158	212784	+	627	12
YPL177C	NC_001148.4	213042	213962	-	921	13
YPL176C	NC_001148.4	216012	218363	-	2352	6
YPL175W	NC_001148.4;NC_001148.4	218630;218747	218646;220088	+;+	1359	15
YPL174C	NC_001148.4	220167	222773	-	2607	8
YPL173W	NC_001148.4	223143	224036	+	894	6
YPL172C	NC_001148.4	224353	225741	-	1389	2
YPL171C	NC_001148.4	226169	227371	-	1203	1
YPL170W	NC_001148.4	228314	228772	+	459	7
YPL169C	NC_001148.4	229039	230838	-	1800	8
YPL168W	NC_001148.4	231217	232509	+	1293	7
YPL167C	NC_001148.4	232593	237107	-	4515	11
YPL166W	NC_001148.4	237338	237979	+	642	1
YPL165C	NC_001148.4	237956	239077	-	1122	1
YPL164C	NC_001148.4	239350	241497	-	2148	7
YPL163C	NC_001148.4	241918	242700	-	783	5
YPL162C	NC_001148.4	243206	244027	-	822	1
YPL161C	NC_001148.4	244319	246220	-	1902	2
YPL160W	NC_001148.4	246990	250262	+	3273	139
YPL159C	NC_001148.4	250907	251668	-	762	12
YPL158C	NC_001148.4	252034	254310	-	2277	2
YPL157W	NC_001148.4	254814	255761	+	948	6
YPL156C	NC_001148.4	255913	256767	-	855	2
YPL155C	NC_001148.4	257216	259336	-	2121	9
YPL154C	NC_001148.4	259714	260931	-	1218	112
YPL153C	NC_001148.4	261727	264192	-	2466	6
YPL152W-A	NC_001148.4	264602	264700	+	99	0
YPL152W	NC_001148.4	265028	266104	+	1077	3
YPL151C	NC_001148.4	266180	267535	-	1356	14
YPL150W	NC_001148.4	268188	270893	+	2706	12
YPL149W	NC_001148.4	271310	272194	+	885	13
YPL148C	NC_001148.4	272294	272815	-	522	4
YPL147W	NC_001148.4	273255	275867	+	2613	1
YPL146C	NC_001148.4	276162	277529	-	1368	12
YPL145C	NC_001148.4	278395	279699	-	1305	27
YPL144W	NC_001148.4	280480	280926	+	447	7
YNCP0005C	NC_001148.4	281056	281517	-	462	235
YPL143W	NC_001148.4;NC_001148.4	282122;282666	282140;282970	+;+	324	78
YPL141C	NC_001148.4	283464	286061	-	2598	2
YPL140C	NC_001148.4	287514	289034	-	1521	10
YPL139C	NC_001148.4	289669	291051	-	1383	2
YPL138C	NC_001148.4	291366	292427	-	1062	3
YPL137C	NC_001148.4	292817	296647	-	3831	31
YPL135W	NC_001148.4	297553	298050	+	498	22
YPL134C	NC_001148.4	298571	299503	-	933	2
YPL133C	NC_001148.4	299888	301228	-	1341	4
YPL132W	NC_001148.4	301716	302618	+	903	1
YPL131W	NC_001148.4	303121	304014	+	894	313
YPL130W	NC_001148.4	304387	305058	+	672	0
YPL129W	NC_001148.4;NC_001148.4	305298;305412	305306;306137	+;+	735	11
YPL128C	NC_001148.4	306533	308221	-	1689	12
YPL127C	NC_001148.4	308828	309604	-	777	11
YPL126W	NC_001148.4	310210	312900	+	2691	19
YPL125W	NC_001148.4	313388	316486	+	3099	18
YPL124W	NC_001148.4	316755	317516	+	762	4
YPL123C	NC_001148.4	317641	318945	-	1305	0
YPL122C	NC_001148.4	319226	320767	-	1542	7
YPL121C	NC_001148.4	320962	321630	-	669	0
YPL120W	NC_001148.4	322071	323744	+	1674	4
YPL119C-A	NC_001148.4	324024	324287	-	264	0
YPL119C	NC_001148.4	324411	326264	-	1854	3
YPL118W	NC_001148.4	326628	327662	+	1035	10
YPL117C	NC_001148.4	327864	328730	-	867	28
YPL116W	NC_001148.4	329606	331699	+	2094	8
YPL115C	NC_001148.4	332100	335486	-	3387	8
YPL113C	NC_001148.4	335953	337143	-	1191	1
YPL112C	NC_001148.4	337436	338620	-	1185	2
YNCP0006C	NC_001148.4	338848	338919	-	72	0
YPL111W	NC_001148.4	339944	340945	+	1002	13
YPL110C	NC_001148.4	341068	344739	-	3672	8
YPL109C	NC_001148.4;NC_001148.4	345264;345597	345444;347389	-;-	1974	0
YPL108W	NC_001148.4	348446	348952	+	507	0
YPL107W	NC_001148.4	349119	349865	+	747	1
YPL106C	NC_001148.4	350194	352275	-	2082	151
YPL105C	NC_001148.4	352863	355412	-	2550	7
YPL104W	NC_001148.4	355700	357676	+	1977	6
YPL103C	NC_001148.4	358000	359406	-	1407	5
YPL101W	NC_001148.4	360209	361579	+	1371	13
YPL100W	NC_001148.4	361872	363362	+	1491	3
YPL099C	NC_001148.4	363520	364068	-	549	3
YPL098C	NC_001148.4	364386	364727	-	342	11
YPL097W	NC_001148.4	364952	366430	+	1479	4
YPL096C-A	NC_001148.4	366529	366735	-	207	1
YPL096W	NC_001148.4	366927	368018	+	1092	1
YPL095C	NC_001148.4	368071	369441	-	1371	9
YPL094C	NC_001148.4	369839	370663	-	825	14
YPL093W	NC_001148.4	370978	372921	+	1944	107
YPL092W	NC_001148.4	373793	375169	+	1377	5
YPL091W	NC_001148.4	375502	376953	+	1452	31
YPL090C	NC_001148.4;NC_001148.4	377291;378390	377995;378395	-;-	711	326
YPL089C	NC_001148.4	379120	381150	-	2031	10
YPL088W	NC_001148.4	381965	382993	+	1029	9
YPL087W	NC_001148.4	383455	384408	+	954	20
YPL086C	NC_001148.4	384773	386446	-	1674	12
YPL085W	NC_001148.4	387067	393654	+	6588	22
YPL084W	NC_001148.4	394038	396572	+	2535	11
YPL083C	NC_001148.4	396702	398105	-	1404	3
YPL082C	NC_001148.4	398480	404083	-	5604	87
YPL081W	NC_001148.4;NC_001148.4	404950;405458	404956;406044	+;+	594	23
YPL080C	NC_001148.4	406172	406498	-	327	0
YPL079W	NC_001148.4;NC_001148.4	406636;407068	406646;407539	+;+	483	53
YPL078C	NC_001148.4	408010	408744	-	735	39
YPL077C	NC_001148.4	409368	410090	-	723	3
YPL076W	NC_001148.4	410443	411285	+	843	0
YPL075W	NC_001148.4;NC_001148.4	412254;413013	412261;415362	+;+	2358	12
YPL074W	NC_001148.4	415763	418027	+	2265	12
YPL072W	NC_001148.4	418512	420011	+	1500	5
YPL071C	NC_001148.4	420048	420518	-	471	2
YPL070W	NC_001148.4	420948	422786	+	1839	7
YPL069C	NC_001148.4	422885	423892	-	1008	0
YPL068C	NC_001148.4	424215	425096	-	882	3
YPL067C	NC_001148.4	425251	425847	-	597	4
YPL066W	NC_001148.4	426233	427672	+	1440	3
YPL065W	NC_001148.4	427927	428655	+	729	0
YPL064C	NC_001148.4	428711	429616	-	906	11
YPL063W	NC_001148.4	429939	431369	+	1431	11
YPL062W	NC_001148.4	431895	432299	+	405	0
YPL061W	NC_001148.4	432588	434090	+	1503	39
YPL060W	NC_001148.4	434523	435764	+	1242	1
YNCP0007C	NC_001148.4	435893	435964	-	72	2
YPL060C-A	NC_001148.4	437333	442742	-	5410	5
YPL059W	NC_001148.4	444579	445031	+	453	8
YPL058C	NC_001148.4	445842	450377	-	4536	119
YPL057C	NC_001148.4	451909	453057	-	1149	8
YPL056C	NC_001148.4	453430	453735	-	306	1
YPL055C	NC_001148.4	453992	454990	-	999	6
YPL054W	NC_001148.4	455759	456664	+	906	1
YPL053C	NC_001148.4	457118	458458	-	1341	29
YPL052W	NC_001148.4	458799	459678	+	880	4
YPL051W	NC_001148.4	459963	460559	+	597	4
YPL050C	NC_001148.4	460779	461966	-	1188	16
YPL049C	NC_001148.4	462481	463839	-	1359	24
YPL048W	NC_001148.4	464401	465648	+	1248	35
YPL047W	NC_001148.4	465962	466261	+	300	9
YPL046C	NC_001148.4	466644	466943	-	300	1
YPL045W	NC_001148.4	467260	469656	+	2397	12
YPL043W	NC_001148.4	469939	471996	+	2058	16
YPL042C	NC_001148.4	473040	474707	-	1668	6
YPL041C	NC_001148.4	475118	475741	-	624	1
YPL040C	NC_001148.4	475993	479001	-	3009	5
YPL039W	NC_001148.4	479225	480175	+	951	3
YPL038W-A	NC_001148.4	480182	480373	+	192	0
YPL038W	NC_001148.4	480535	481068	+	534	5
YPL037C	NC_001148.4	481428	481901	-	474	37
YPL036W	NC_001148.4	482843	485686	+	2844	21
YPL034W	NC_001148.4	486712	487209	+	498	1
YPL033C	NC_001148.4	487362	488207	-	846	0
YPL032C	NC_001148.4	488887	491364	-	2478	9
YPL031C	NC_001148.4;NC_001148.4	492018;493021	492918;493037	-;-	918	9
YPL030W	NC_001148.4	493543	495246	+	1704	4
YPL029W	NC_001148.4	495506	497719	+	2214	5
YPL028W	NC_001148.4	498096	499292	+	1197	55
YPL027W	NC_001148.4	499665	500402	+	738	1
YPL026C	NC_001148.4	500675	502183	-	1509	25
YPL024W	NC_001148.4	503517	504242	+	726	12
YPL023C	NC_001148.4	504339	506312	-	1974	20
YPL022W	NC_001148.4	506697	509999	+	3303	35
YPL021W	NC_001148.4	511101	511664	+	564	0
YPL020C	NC_001148.4	512313	514178	-	1866	5
YPL019C	NC_001148.4	514511	517018	-	2508	13
YPL018W	NC_001148.4	517651	518760	+	1110	4
YPL017C	NC_001148.4	518734	520233	-	1500	10
YPL016W	NC_001148.4	521014	524958	+	3945	6
YPL015C	NC_001148.4	525810	526883	-	1074	23
YPL014W	NC_001148.4	527547	528692	+	1146	7
YPL013C	NC_001148.4	528985	529350	-	366	6
YPL012W	NC_001148.4	529723	533409	+	3687	62
YPL011C	NC_001148.4	533642	534703	-	1062	3
YPL010W	NC_001148.4	535018	535587	+	570	13
YPL009C	NC_001148.4	535820	538936	-	3117	14
YPL008W	NC_001148.4	539385	541970	+	2586	9
YPL007C	NC_001148.4	542082	543848	-	1767	8
YPL006W	NC_001148.4	544631	548143	+	3513	19
YPL005W	NC_001148.4	548486	550306	+	1821	2
YPL004C	NC_001148.4	550632	551657	-	1026	70
YPL003W	NC_001148.4	552020	553408	+	1389	6
YPL002C	NC_001148.4	553627	554328	-	702	2
YPL001W	NC_001148.4	554605	555729	+	1125	6
YPR001W	NC_001148.4	556377	557837	+	1461	4
YPR002W	NC_001148.4	558385	559935	+	1551	2
YNCP0008C	NC_001148.4;NC_001148.4	560198;560253	560233;560289	-;-	73	8
YPR003C	NC_001148.4	561504	563768	-	2265	6
YPR004C	NC_001148.4	564007	565041	-	1035	13
YPR005C	NC_001148.4	565787	566671	-	885	1
YPR006C	NC_001148.4	567269	568996	-	1728	2
YPR007C	NC_001148.4	569336	571378	-	2043	1
YNCP0009W	NC_001148.4	572269	572339	+	71	1
YPR008W	NC_001148.4	573018	575102	+	2085	14
YPR009W	NC_001148.4	576552	577358	+	807	3
YPR010C	NC_001148.4	577585	581196	-	3612	162
YNCP0010W	NC_001148.4	582062	582134	+	73	0
YPR010C-A	NC_001148.4;NC_001148.4	582373;582702	582558;582734	-;-	219	0
YPR011C	NC_001148.4	583062	584042	-	981	9
YPR013C	NC_001148.4	584632	585585	-	954	5
YPR014C	NC_001148.4	587189	587518	-	330	3
YPR015C	NC_001148.4	590283	591026	-	744	2
YPR016C	NC_001148.4	592332	593069	-	738	8
YPR017C	NC_001148.4	593486	593917	-	432	0
YPR018W	NC_001148.4	594476	596296	+	1821	8
YPR019W	NC_001148.4	596750	599551	+	2802	4
YPR020W	NC_001148.4	599870	600217	+	348	4
YPR021C	NC_001148.4	600649	603357	-	2709	5
YPR022C	NC_001148.4	603911	607312	-	3402	10
YPR023C	NC_001148.4	608826	610031	-	1206	9
YPR024W	NC_001148.4	610481	612724	+	2244	40
YPR025C	NC_001148.4	613377	614558	-	1182	1
YPR026W	NC_001148.4	615379	619014	+	3636	9
YPR027C	NC_001148.4	620425	621258	-	834	1
YNCP0011C	NC_001148.4;NC_001148.4	622540;622595	622575;622631	-;-	73	11
YPR028W	NC_001148.4;NC_001148.4	623527;623711	623577;624202	+;+	543	50
YPR029C	NC_001148.4	624469	626967	-	2499	19
YPR030W	NC_001148.4	627880	631245	+	3366	4
YPR031W	NC_001148.4	631515	633761	+	2247	7
YPR032W	NC_001148.4	634123	637224	+	3102	14
YPR033C	NC_001148.4	637379	639019	-	1641	21
YPR034W	NC_001148.4	639525	640958	+	1434	14
YPR035W	NC_001148.4	642208	643320	+	1113	72
YPR036W	NC_001148.4	643836	645272	+	1437	157
YPR036W-A	NC_001148.4	645950	646153	+	204	7
YPR037C	NC_001148.4	646448	647038	-	591	11
YPR038W	NC_001148.4	646836	647195	+	360	5
YPR040W	NC_001148.4	647305	648375	+	1071	3
YPR041W	NC_001148.4	648704	649921	+	1218	60
YPR042C	NC_001148.4	650435	653662	-	3228	6
YPR043W	NC_001148.4;NC_001148.4	654166;654571	654167;654847	+;+	279	208
YPR045C	NC_001148.4	655140	656552	-	1413	9
YPR046W	NC_001148.4	656799	657344	+	546	0
YPR047W	NC_001148.4	657529	658938	+	1410	0
YPR048W	NC_001148.4	659182	661053	+	1872	12
YPR049C	NC_001148.4	661137	664673	-	3537	5
YPR051W	NC_001148.4	664960	665490	+	531	6
YPR052C	NC_001148.4	665693	665974	-	282	7
YPR053C	NC_001148.4	665788	666243	-	456	6
YPR054W	NC_001148.4	666280	667446	+	1167	0
YPR055W	NC_001148.4	667676	670873	+	3198	4
YPR056W	NC_001148.4	671126	672142	+	1017	5
YPR057W	NC_001148.4	672471	673496	+	1026	10
YPR058W	NC_001148.4	673751	674674	+	924	3
YPR060C	NC_001148.4	674861	675631	-	771	8
YPR061C	NC_001148.4	675977	676882	-	906	3
